category,Words,asin,revenue
Water Purifier,supply,B0CBVG9N6B,1439712
Water Purifier,supply,B0BJ6P3LSK,24466860
Water Purifier,supply,B0CBVG9N6B,1295040
Water Purifier,supply,B0BJ6P3LSK,28144887
Water Purifier,Omega,B092S4338H,740889
Water Purifier,Omega,B092S4338H,583350
Water Purifier,Omega,B092S4338H,1033235
Water Purifier,Omega,B092S4338H,800800
Water Purifier,Omega,B092S4338H,650650
Water Purifier,Omega,B092S4338H,714890
Water Purifier,7,B07MQ5X54S,890901
Water Purifier,7,B09NW3T1NY,2343500
Water Purifier,7,B09NW3T1NY,3397100
Water Purifier,7,B09NW3T1NY,3577850
Water Purifier,7,B09NW3T1NY,6645744
Water Purifier,7,B09NW3T1NY,4132200
Water Purifier,Z,B09NQ1K1D9,2087856
Water Purifier,Z,B09NQ1K1D9,2203848
Water Purifier,Z,B09NQ1K1D9,1665881
Water Purifier,Z,B09NQ1K1D9,2073357
Water Purifier,Z,B09NQ1K1D9,1768878
Water Purifier,Z,B09NQ1K1D9,2015361
Water Purifier,Z,B09NQ1K1D9,2687808
Water Purifier,Z,B09NQ1K1D9,2232846
Water Purifier,Z,B0CZDJM86H,3301069
Water Purifier,Z,B0755JMLFV,5488362
Water Purifier,Z,B0CZDJM86H,5820990
Water Purifier,Z,B0CZDJM86H,4714795
Water Purifier,Z,B0755JMLFV,4364806
Water Purifier,Z,B09NQ1K1D9,1324894
Water Purifier,Z,B0D1XL2D78,2655834
Water Purifier,Z,B0CZDJM86H,8135661
Water Purifier,Booster,B0B9HCJ7F4,551931
Multivitamins,Booster,B0B4655BQ4,1522007
Multivitamins,Booster,B07Z7Q978T,143444
Multivitamins,Booster,B0BZDFSQH5,131370
Multivitamins,Booster,B0CCJ6646D,303696
Multivitamins,Booster,B0BZCJWHLC,432839
Multivitamins,Booster,B0968B4JWB,324485
Water Purifier,Booster,B0D7HG2GZD,0
Water Purifier,Booster,B0D7HG2GZD,0
Water Purifier,Booster,B0D79G62J3,34246638
Water Purifier,Booster,B0D7HG2GZD,29727893
Water Purifier,Plant,B07XXRJJT5,657906
Water Purifier,Plant,B07Y7F88YM,879890
Water Purifier,Plant,B07Y7F88YM,711911
Water Purifier,Plant,B07Y7FWYPK,1194573
Water Purifier,Plant,B07Y7F88YM,831896
Water Purifier,Plant,B0847KB3RL,2099900
Water Purifier,Plant,B082V94BML,735936
Water Purifier,Plant,B07Y7FWYPK,1424039
Water Purifier,Plant,B082V94BML,609447
Multivitamins,Plant,B08Z456KNB,447445
Multivitamins,Plant,B08H5PBLC2,125249
Multivitamins,Plant,B09FFV1F73,189240
Water Purifier,Plant,B07Y7F88YM,743907
Water Purifier,Plant,B07Y7FWYPK,769890
Water Purifier,Plant,B07VHF1WSN,848618
Water Purifier,Plant,B08562BNLW,323973
Water Purifier,9,B07D3R62MH,846885
Water Purifier,9,B07D3R62MH,846885
Water Purifier,9,B09NKS8Q2V,18616941
Water Purifier,9,B07D3R62MH,763035
Water Purifier,9,B07D3R62MH,763035
Water Purifier,9,B07D3R62MH,740250
Water Purifier,9,B07D3R62MH,740250
Water Purifier,9,B0CJNRKFY8,0
Water Purifier,9,B0CJNRKFY8,4991616
Water Purifier,9,B07D3R62MH,754650
Water Purifier,9,B07D3R62MH,754650
Water Purifier,9,B0CJNRKFY8,6277035
Water Purifier,9,B0CW5YZ6VV,0
Water Purifier,9,B07D3R62MH,807755
Water Purifier,9,B07D3R62MH,807755
Water Purifier,9,B0CJNRKFY8,0
Water Purifier,9,B09NKS8Q2V,18849824
Water Purifier,9,B07HJ5ZS2J,632690
Water Purifier,9,B0CS2YPF7Y,3266879
Water Purifier,9,B0CW5YZ6VV,133116821
Water Purifier,9,B09YXKRP17,5989137
Water Purifier,9,B0CS2YPF7Y,3536869
Water Purifier,9,B0CV7HQ6RZ,1484945
Water Purifier,9,B0CRVMGKYG,0
Water Purifier,9,B0CZTYJ9KX,1775400
Water Purifier,9,B09YXKRP17,8975472
Water Purifier,9,B0CRVMGKYG,1422000
Water Purifier,9,B0CS2YPF7Y,8909670
Water Purifier,9,B0CV7HQ6RZ,5156809
Water Purifier,100,B09NQ1K1D9,2087856
Water Purifier,100,B09NQ1K1D9,2203848
Water Purifier,100,B09NQ1K1D9,1665881
Water Purifier,100,B08SQGZZQ2,187500
Water Purifier,100,B09NQ1K1D9,2073357
Water Purifier,100,B09NQ1K1D9,1768878
Water Purifier,100,B09NQ1K1D9,2015361
Multivitamins,100,B0CJ99G491,808809.36
Water Purifier,100,B0BZWG5R5M,2064882
Water Purifier,100,B09NQ1K1D9,2687808
Water Purifier,100,B09NQ1K1D9,2232846
Multivitamins,100,B0CB48JTXP,975298.5
Multivitamins,100,B0BFHCWBT6,1010754
Multivitamins,100,B0CP7YVFDR,293166
Multivitamins,100,B0BYDRQHWN,61093
Multivitamins,100,B0BSHCK6NB,221040.3
Multivitamins,100,B09FFV1F73,189240
Water Purifier,100,B07F5M6GKY,6509096
Water Purifier,100,B07F5M6GKY,5810200
Water Purifier,100,B0BZWG5R5M,1512911
Water Purifier,100,B07F5M6GKY,5561926
Water Purifier,100,B09NQ1K1D9,1324894
Water Purifier,100,B0BZWF1SFL,1259910
Water Purifier,100,B0D1XL2D78,2655834
Water Purifier,Pure,B09GLW2F7L,8784803
Water Purifier,Pure,B09GLW2F7L,722661
Water Purifier,Pure,B09GLVM5ZD,678272
Water Purifier,Pure,B09GLW2F7L,1250928
Water Purifier,Pure,B09GLVM5ZD,1338921
Water Purifier,Pure,B09NRS513Q,2398275
Water Purifier,Pure,B09GLVM5ZD,1356945
Water Purifier,Pure,B09GLW2F7L,1106754
Water Purifier,Pure,B09GLVM5ZD,1209758
Water Purifier,Pure,B09GLW2F7L,1604018
Water Purifier,Pure,B09GLVM5ZD,1020568
Water Purifier,Pure,B09GLW2F7L,2540395
Water Purifier,Pure,B08SQGZZQ2,187500
Water Purifier,Pure,B09GLVM5ZD,1381286
Water Purifier,Pure,B09GLW2F7L,12137517
Water Purifier,Pure,B09GLVM5ZD,2332314
Water Purifier,Pure,B09JM1N46Q,1632820
Water Purifier,Pure,B09GLW6Z7D,404106
Water Purifier,Pure,B09GLW2F7L,9337428
Water Purifier,Pure,B09GLVM5ZD,2540379
Water Purifier,Pure,B09JM1N46Q,576730
Water Purifier,Pure,B0C8268439,740439
Water Purifier,Pure,B09GLW2F7L,6861204
Water Purifier,Pure,B09GLVM5ZD,2485435
Water Purifier,Pure,B0C8268439,630063
Water Purifier,Pure,B0CL6NHYXM,0
Water Purifier,Pure,B09GLW6Z7D,334091
Water Purifier,Pure,B09GLW2F7L,1104337
Water Purifier,Pure,B09GLVM5ZD,975562
Water Purifier,Pure,B0C8268439,367920
Water Purifier,Pure,B09GLW6Z7D,447096
Water Purifier,Pure,B09GLW2F7L,9313418
Water Purifier,Pure,B09GLVM5ZD,1177344
Water Purifier,Pure,B09GLW2F7L,7189470
Water Purifier,Pure,B09GLVM5ZD,1273429
Water Purifier,Pure,B09JM1N46Q,1109703
Water Purifier,Pure,B09GLW2F7L,11049237
Water Purifier,Pure,B09JM1N46Q,1207840
Water Purifier,Pure,B09GLW2F7L,11545113
Water Purifier,Pure,B09JM1N46Q,1101438
Water Purifier,Pure,B0CZLPHW1Q,0
Water Purifier,Pure,B09GLW2F7L,23862696
Water Purifier,Pure,B09GLVM5ZD,5009134
Water Purifier,Pure,B09JM1N46Q,1502251
Water Purifier,Pro,B08B27R8MP,5550930
Water Purifier,Pro,B0C6MYK6TW,0
Water Purifier,Pro,B0BNNPQXCB,1065180
Water Purifier,Pro,B08B27R8MP,3935580
Water Purifier,Pro,B08B27R8MP,7883525
Water Purifier,Pro,B0C6MYK6TW,1426750
Water Purifier,Pro,B08B27R8MP,3739060
Water Purifier,Pro,B0C1Z3P4SC,1007435
Water Purifier,Pro,B0BNNPQXCB,649950
Water Purifier,Pro,B08B27R8MP,3485240
Water Purifier,Pro,B0C6MYVB36,653640
Water Purifier,Pro,B09W2L1VP2,1116423
Water Purifier,Pro,B0C6MYK6TW,447888
Water Purifier,Pro,B08B27R8MP,2770570
Water Purifier,Pro,B08B27R8MP,5139750
Water Purifier,Pro,B09W2KD8QQ,1464399
Water Purifier,Pro,B08B27R8MP,4787310
Water Purifier,Pro,B08B27R8MP,3916000
Water Purifier,Pro,B0C1Z3P4SC,1982720
Water Purifier,Pro,B08B27R8MP,3406910
Water Purifier,Pro,B0C6MYVB36,666210
Water Purifier,Pro,B09W2KD8QQ,1145421
Water Purifier,Pro,B08B27R8MP,6329830
Water Purifier,Pro,B09W2L1VP2,1841373
Multivitamins,Pro,B0C6KRWZDX,341020
Water Purifier,Pro,B08B27R8MP,5361850
Water Purifier,Pro,B084V8JBYS,899775
Water Purifier,Pro,B0C1Z3P4SC,1502530
Water Purifier,Pro,B09W2L1VP2,1580391
Water Purifier,Pro,B08B27R8MP,6159010
Water Purifier,Pro,B08B27R8MP,5273414
Water Purifier,Pro,B084V8JBYS,1059735
Water Purifier,Pro,B084V8JBYS,1071732
Water Purifier,Pro,B09W2L1VP2,1430702
Water Purifier,Pro,B08B27R8MP,3781030
Water Purifier,Pro,B0BNNPQXCB,382820
Water Purifier,Cold,B07YWLSXQ6,388773
Water Purifier,Cold,B07YWLSXQ6,388773
Water Purifier,Cold,B0BVRCFB1M,0
Water Purifier,Nano,B0BVRCFB1M,0
Water Purifier,Double,B07Y7F88YM,879890
Water Purifier,Double,B0BTDHTR4N,475944
Water Purifier,Double,B07Y7F88YM,711911
Water Purifier,Double,B07Y7FWYPK,1194573
Water Purifier,Double,B07Y7F88YM,831896
Water Purifier,Double,B07Y7FWYPK,1424039
Water Purifier,Double,B07Y7FWYPK,1349450
Water Purifier,Double,B07WTW6FZ8,431946
Water Purifier,Double,B07Y7F88YM,743907
Water Purifier,Double,B07Y7FWYPK,769890
Water Purifier,Double,B07Y7FWYPK,1266819
Water Purifier,High,B00GX91YA2,545198
Water Purifier,High,B00GX91YA2,626168
Water Purifier,High,B09NRS513Q,2398275
Water Purifier,High,B09NRS513Q,2398275
Water Purifier,High,B00GX91YA2,555994
Water Purifier,High,B00GX91YA2,542499
Water Purifier,High,B0BDH9QNPL,422280
Water Purifier,High,B08K36NZSV,0
Water Purifier,High,B00GX91YA2,0
Water Purifier,High,B00GX91YA2,1098086
Water Purifier,High,B0BDH9QNPL,846846
Water Purifier,High,B0BDH9QNPL,777917
Water Purifier,High,B0BZWG5R5M,2064882
Water Purifier,High,B00GX91YA2,669352
Water Purifier,High,B082V94BML,735936
Water Purifier,High,B089G5B85Y,326349
Water Purifier,High,B082V94BML,609447
Water Purifier,High,B0CVBNGK45,2216148
Water Purifier,High,B0BDH9QNPL,570549
Water Purifier,High,B0BDH9QNPL,878163
Water Purifier,High,B0BZWG5R5M,1512911
Water Purifier,High,B0BZWF1SFL,1259910
Water Purifier,High,B0BDH9QNPL,766354
Water Purifier,High,B09J2MMXG4,181250
Water Purifier,High,B0D9JJPQV2,904800
Water Purifier,High,B0BDH9QNPL,712876
Water Purifier,Whole,B09NRS513Q,2398275
Water Purifier,Whole,B08242KLN9,228888
Water Purifier,60,B09NKS8Q2V,18616941
Water Purifier,60,B09YXKRP17,6518294
Water Purifier,60,B0CJJ387M6,5811750
Water Purifier,60,B09NKS8Q2V,10007166
Water Purifier,60,B09YXKRP17,5050913
Water Purifier,60,B0CJJ387M6,4912854
Water Purifier,60,B0CW5YZ6VV,0
Water Purifier,60,B0BZWG5R5M,2064882
Water Purifier,60,B09NKS8Q2V,18849824
Water Purifier,60,B09YXKRP17,9518499
Water Purifier,60,B0CJJ387M6,6432147
Multivitamins,60,B08Z456KNB,447445
Multivitamins,60,B0CD1VSBWH,947589
Multivitamins,60,B09RG36PV7,528326
Multivitamins,60,B0BZDFSQH5,131370
Water Purifier,60,B09NKS8Q2V,19548473
Water Purifier,60,B09YXKRP17,5687684
Water Purifier,60,B0CJJ2CPXX,7235598
Water Purifier,60,B0C1Z3P4SC,1502530
Water Purifier,60,B0CS2YPF7Y,3266879
Water Purifier,60,B09NKS8Q2V,22260875
Water Purifier,60,B09YXKRP17,6943273
Water Purifier,60,B0CJJ2CPXX,9107540
Water Purifier,60,B0BZWG5R5M,1512911
Water Purifier,60,B0CW5YZ6VV,133116821
Water Purifier,60,B09NKS8Q2V,19823414
Water Purifier,60,B09YXKRP17,5989137
Water Purifier,60,B0CS2YPF7Y,3536869
Water Purifier,60,B0CJJ2CPXX,7615552
Water Purifier,60,B0C543QN5L,1779911
Water Purifier,60,B0B8XNLMWW,1172898
Water Purifier,60,B0BZWF1SFL,1259910
Water Purifier,60,B0B8XNLMWW,1644868
Water Purifier,60,B08BJN4MP3,33017460
Water Purifier,60,B09NKS8Q2V,23408053
Water Purifier,60,B09YXKRP17,8975472
Water Purifier,60,B0C543QN5L,4619769
Water Purifier,60,B0CS2YPF7Y,8909670
Water Purifier,Function,B0BJ6P3LSK,7136514
Water Purifier,Function,B0BJ6P3LSK,6283743
Water Purifier,Function,B0CY71PC2K,1832718
Water Purifier,Function,B0BJ6P3LSK,6765786
Water Purifier,Function,B0CVNJW1G9,413931
Water Purifier,Function,B0BJ6P3LSK,28068768
Water Purifier,Function,B0CTTRCZ1Z,0
Water Purifier,Function,B0BJ6P3LSK,17062650
Water Purifier,Function,B0CNRYVPH5,525258
Water Purifier,Function,B0CVNJW1G9,888651
Water Purifier,Function,B0CVNJW1G9,1481740
Water Purifier,Function,B0CZS1NPD1,287100
Water Purifier,Function,B07WTW6FZ8,431946
Multivitamins,Function,B0BW18JWYF,1153460
Multivitamins,Function,B0C9X2V3ZH,392160
Multivitamins,Function,B088C5NDZG,186140
Water Purifier,Function,B0CMQJ1JDG,45798046
Water Purifier,Function,B0BJ6P3LSK,6493551
Water Purifier,Function,B0BJ6P3LSK,5805514
Water Purifier,Function,B0CVNJW1G9,1050309
Water Purifier,Function,B0D1V8ZRYH,467584
Water Purifier,Function,B0CMQJ1JDG,28499299
Water Purifier,Function,B0CVNJW1G9,1182285
Water Purifier,Function,B0CMQJ1JDG,24115770
Water Purifier,Function,B0CVNJW1G9,1191113
Water Purifier,Function,B07XXRJJT5,1163575
Water Purifier,Function,B0CMQJ1JDG,2378706
Water Purifier,Function,B0CVNJW1G9,1166378
Water Purifier,Ultra,B0C4TYTK78,705640
Water Purifier,Ultra,B01HXUJB2W,2497167
Water Purifier,Ultra,B0792Y3PCW,913297
Water Purifier,Ultra,B09SFCSCVY,710600
Water Purifier,Ultra,B07NYQS8JF,1006894
Water Purifier,Ultra,B0C6MYK6TW,0
Water Purifier,Ultra,B0BVFZ3MSS,216720
Water Purifier,Ultra,B01HXUJB2W,2175728
Water Purifier,Ultra,B0C6MYK6TW,1426750
Water Purifier,Ultra,B07NYQS8JF,1419249
Water Purifier,Ultra,B09SFCSCVY,682970
Water Purifier,Ultra,B0792Y3PCW,551880
Water Purifier,Ultra,B0C4TYTK78,326891
Water Purifier,Ultra,B01HXUJB2W,1747267
Water Purifier,Ultra,B0BYT62LLY,123900
Water Purifier,Ultra,B09SFCSCVY,700248
Water Purifier,Ultra,B07NYQS8JF,1079880
Water Purifier,Ultra,B0C4TYTK78,260913
Water Purifier,Ultra,B01HXUJB2W,3344554
Water Purifier,Ultra,B09SFCSCVY,763809
Water Purifier,Ultra,B09SFCSCVY,763809
Water Purifier,Ultra,B0792Y3PCW,530955
Water Purifier,Ultra,B01HXUJB2W,761940
Water Purifier,Ultra,B0C6MYVB36,653640
Water Purifier,Ultra,B0C4TYTK78,327483
Water Purifier,Ultra,B0C6MYK6TW,447888
Water Purifier,Ultra,B01HXUJB2W,2291940
Water Purifier,Ultra,B09SFCSCVY,1122920
Water Purifier,Ultra,B0792Y3PCW,543273
Water Purifier,Ultra,B01HXUJB2W,1668576
Water Purifier,Ultra,B09SFCSCVY,1098608
Water Purifier,Ultra,B07NYQS8JF,854910
Water Purifier,Ultra,B09SFCSCVY,866486
Water Purifier,Ultra,B09SFCSCVY,866486
Water Purifier,Ultra,B01HXUJB2W,1034724
Water Purifier,Ultra,B0792Y3PCW,527022
Water Purifier,Ultra,B0BHYVJFGC,763508
Water Purifier,Ultra,B09SFCSCVY,1019745
Water Purifier,Ultra,B09SFCSCVY,1019745
Water Purifier,Ultra,B0792Y3PCW,456228
Water Purifier,Ultra,B0C6MYVB36,666210
Water Purifier,Ultra,B09SFCSCVY,1053360
Water Purifier,Ultra,B01HXUJB2W,2399680
Water Purifier,Ultra,B0755JMF9G,2634222
Water Purifier,Ultra,B0755JMF9G,2634222
Water Purifier,Ultra,B01HXUJB2W,4334422
Water Purifier,Ultra,B09SFCSCVY,1308720
Water Purifier,Ultra,B09SFCSCVY,1308720
Water Purifier,Ultra,B07HJ5ZS2J,632690
Water Purifier,Ultra,B01HXUJB2W,3022097
Water Purifier,Ultra,B01HXUJB2W,2309692
Water Purifier,Ultra,B0792Y3PCW,812511
Water Purifier,Ultra,B01HXUJB2W,2249700
Water Purifier,Ultra,B07NYQS8JF,601930
Water Purifier,Ultra,B0792Y3PCW,755811
Water Purifier,Ultra,B0755JMF9G,608958
Water Purifier,Ultra,B0755JMF9G,608958
Water Purifier,Ultra,B01HXUJB2W,1810550
Water Purifier,3,B0CH3DJQY5,214734
Water Purifier,Bottle,B089QW743Q,171451
Water Purifier,Bottle,B07YT5WQ8K,306801
Water Purifier,Bottle,B07YT5WQ8K,292941
Multivitamins,Bottle,B08VSDH452,585234
Multivitamins,Bottle,B092425367,132014
Multivitamins,Bottle,B08QV16SR9,727172
Water Purifier,Zinc,B096NTB9XT,21140636
Water Purifier,Zinc,B0BQ76BKQR,592704
Water Purifier,Zinc,B0CBS8WB6Q,6173651
Water Purifier,Zinc,B0CBS8WB6Q,6173651
Water Purifier,Zinc,B0BQ76BKQR,672966
Water Purifier,Zinc,B0CFDVSB6B,0
Water Purifier,Zinc,B0CBS8WB6Q,749850
Water Purifier,Zinc,B0CBS8WB6Q,749850
Water Purifier,Zinc,B0BQ76BKQR,512770
Water Purifier,Zinc,B0CY71PC2K,1832718
Water Purifier,Zinc,B0BQ76BKQR,915094
Water Purifier,Zinc,B0CJGKDB9W,0
Water Purifier,Zinc,B096NTB9XT,6854543
Water Purifier,Zinc,B096NTB9XT,16933871
Water Purifier,Zinc,B09YQGRXHC,683400
Water Purifier,Zinc,B0CFQMWKQT,403104
Water Purifier,Zinc,B096NTB9XT,16453903
Water Purifier,Zinc,B09YQGRXHC,1314820
Water Purifier,Zinc,B0CBS8WB6Q,709858
Water Purifier,Zinc,B096NTB9XT,16882794
Water Purifier,Zinc,B09YQGRXHC,564050
Water Purifier,Zinc,B0CBS8WB6Q,829834
Water Purifier,Zinc,B08KHPDG3N,1380066
Water Purifier,Zinc,B09YQGRXHC,676600
Water Purifier,Zinc,B0BQ76BKQR,847840
Water Purifier,Zinc,B0CFQMWKQT,361114
Water Purifier,Zinc,B096NTB9XT,21795366
Water Purifier,Zinc,B0CMLLW62M,1697507
Water Purifier,Zinc,B0CY71PC2K,2378634
Water Purifier,Zinc,B0CFQMWKQT,266742
Multivitamins,Zinc,B01LLLUCAY,2220834
Multivitamins,Zinc,B006QQQTHU,2420448
Multivitamins,Zinc,B01N354KTE,1059345
Multivitamins,Zinc,B08XF3SCYJ,957656
Multivitamins,Zinc,B0B6396ZT6,1278225
Multivitamins,Zinc,B078SV5K27,679765
Multivitamins,Zinc,B082G9SMKD,463608
Multivitamins,Zinc,B0C6KRWZDX,341020
Multivitamins,Zinc,B0CHW3SKYN,298200
Multivitamins,Zinc,B0BC22V53M,99792
Multivitamins,Zinc,B09X5SX17T,376246
Multivitamins,Zinc,B07YZR1144,320845
Multivitamins,Zinc,B07TKWYYSZ,307925
Multivitamins,Zinc,B0BSWPT22B,296905
Multivitamins,Zinc,B0B7XNTT35,142883
Multivitamins,Zinc,B0C7841NMF,251889
Multivitamins,Zinc,B0C9X2V3ZH,392160
Multivitamins,Zinc,B092R4STQG,421685
Multivitamins,Zinc,B088C5NDZG,186140
Multivitamins,Zinc,B07Z7Q978T,143444
Multivitamins,Zinc,B08DG59RPC,269844
Multivitamins,Zinc,B0B5R7FX3H,788955
Multivitamins,Zinc,B0BZDFSQH5,131370
Multivitamins,Zinc,B0BZDKWNSY,195109
Multivitamins,Zinc,B0C8YYM4CV,138786.45
Multivitamins,Zinc,B00S7H123C,161665
Multivitamins,Zinc,B093WJWVRQ,103660
Water Purifier,Zinc,B0CMQJ1JDG,45798046
Water Purifier,Zinc,B096NTB9XT,20980053
Water Purifier,Zinc,B096NTB9XT,26978225
Water Purifier,Zinc,B09YXKRP17,4777227
Water Purifier,Zinc,B096NTB9XT,15613959
Water Purifier,Zinc,B09YXKRP17,5597689
Water Purifier,Zinc,B096NTB9XT,9152322
Water Purifier,Zinc,B09YXKRP17,3547581
Water Purifier,Zinc,B096NTB9XT,9089394
Water Purifier,Zinc,B09YXKRP17,9881451
Water Purifier,Zinc,B096NTB9XT,15943937
Water Purifier,Zinc,B0CY71PC2K,2203161
Water Purifier,Zinc,B0CGDRF6GL,412764
Water Purifier,Zinc,B0CZS51N8W,247445
Water Purifier,Zinc,B0CMQJ1JDG,28499299
Water Purifier,Zinc,B0CY71PC2K,3115552
Water Purifier,Zinc,B0CGDRF6GL,841313
Water Purifier,Zinc,B0D2L1BTBG,419895
Water Purifier,Zinc,B0CFQMWKQT,0
Water Purifier,Zinc,B0CMQJ1JDG,24115770
Water Purifier,Zinc,B0CY71PC2K,2610372
Water Purifier,Zinc,B0CGDRF6GL,727650
Water Purifier,Zinc,B0D2L1BTBG,427893
Water Purifier,Zinc,B0CZS51N8W,359910
Water Purifier,Zinc,B0CGDRF6GL,631246
Water Purifier,Zinc,B0D2L1BTBG,838305
Water Purifier,Zinc,B0CZS51N8W,722043
Water Purifier,Zinc,B0BLLJDJ1Q,2594952
Water Purifier,Zinc,B0CMQJ1JDG,2378706
Water Purifier,Zinc,B0CY71PC2K,2281149
Water Purifier,Made,B0B7FJNSZR,1785745
Water Purifier,Made,B0C1ZPQ3Z4,603849
Water Purifier,Made,B01B1UQPHE,572148
Water Purifier,Made,B08GZ8YF5B,4117464
Water Purifier,Made,B0B7FJNSZR,6735029
Water Purifier,Made,B0C5RMHZNN,244752
Water Purifier,Made,B0BQ76BKQR,592704
Water Purifier,Made,B0B5HDDX2N,296175
Water Purifier,Made,B0B7FJNSZR,1372536
Water Purifier,Made,B0C1ZPQ3Z4,1078309
Water Purifier,Made,B0CCSCP5XP,0
Water Purifier,Made,B0C4TXL6KK,619845
Water Purifier,Made,B0C72F5BCC,651837
Water Purifier,Made,B07PBWN6N6,446976
Water Purifier,Made,B0BQ76BKQR,672966
Water Purifier,Made,B0CBVD44DK,127351
Water Purifier,Made,B0CFDVSB6B,0
Water Purifier,Made,B08GZ8XBCW,1069839
Water Purifier,Made,B0B7FJNSZR,1737099
Water Purifier,Made,B0C72F5BCC,888732
Water Purifier,Made,B0C1ZPQ3Z4,1092000
Water Purifier,Made,B0C4TXL6KK,683640
Water Purifier,Made,B01MRGXB3Y,879270
Water Purifier,Made,B0B5HDDX2N,562175
Water Purifier,Made,B0BQ76BKQR,512770
Water Purifier,Made,B0B7FJNSZR,2126391
Water Purifier,Made,B0CY71PC2K,1832718
Water Purifier,Made,B0C72F5BCC,834386
Water Purifier,Made,B0C1ZPQ3Z4,562449
Water Purifier,Made,B0BQ76BKQR,915094
Water Purifier,Made,B0C4TXL6KK,510769
Water Purifier,Made,B0CJGKDB9W,0
Water Purifier,Made,B0BDH9QNPL,422280
Water Purifier,Made,B0B7FJNSZR,1430508
Water Purifier,Made,B0B7FJNSZR,5838966
Water Purifier,Made,B08GZ8YF5B,1033890
Water Purifier,Made,B0BDH9QNPL,846846
Water Purifier,Made,B08GZ8XBCW,225445
Water Purifier,Made,B0B7FJNSZR,5308059
Water Purifier,Made,B0B4BMJX1G,2402460
Water Purifier,Made,B0C1ZPQ3Z4,409395
Water Purifier,Made,B0B7FJNSZR,3492987
Water Purifier,Made,B0B4BMJX1G,1031742
Water Purifier,Made,B0C1ZPQ3Z4,686224
Water Purifier,Made,B0BDH9QNPL,777917
Water Purifier,Made,B0BQ76BKQR,847840
Water Purifier,Made,B0C1ZPQ3Z4,845668
Water Purifier,Made,B0C4TXL6KK,691075
Water Purifier,Made,B0B7FJNSZR,1910002
Water Purifier,Made,B0C72F5BCC,1171707
Water Purifier,Made,B0B7FJNSZR,4774399
Water Purifier,Made,B08GZ8YF5B,3630102
Water Purifier,Made,B08GZ8XBCW,1589126
Water Purifier,Made,B0CY71PC2K,2378634
Water Purifier,Made,B0B7FJNSZR,5399681
Water Purifier,Made,B08GZ8YF5B,2679361
Water Purifier,Made,B08GZ8XBCW,1474403
Water Purifier,Made,B0CY71PC2K,2203161
Water Purifier,Made,B0CR15YBS9,455886
Water Purifier,Made,B0CGDRF6GL,412764
Water Purifier,Made,B0BDH9QNPL,570549
Water Purifier,Made,B08GZ8YF5B,5029000
Water Purifier,Made,B0B7FJNSZR,9706116
Water Purifier,Made,B0CY71PC2K,3115552
Water Purifier,Made,B0CGDRF6GL,841313
Water Purifier,Made,B0CR7LHL53,199950
Water Purifier,Made,B0CR15YBS9,607062
Water Purifier,Made,B08GZ8XBCW,1409291
Water Purifier,Made,B0BDH9QNPL,878163
Water Purifier,Made,B08GZ8YF5B,4319109
Water Purifier,Made,B0B7FJNSZR,8156835
Water Purifier,Made,B0CY71PC2K,2610372
Water Purifier,Made,B0CGDRF6GL,727650
Water Purifier,Made,B08GZ8XBCW,1087038
Water Purifier,Made,B0BDH9QNPL,766354
Water Purifier,Made,B0CR15YBS9,643860
Water Purifier,Made,B0CZNF33RX,275319
Water Purifier,Made,B0CGDRF6GL,631246
Water Purifier,Made,B08GZ8YF5B,6526377
Water Purifier,Made,B08GZ8XBCW,1421684
Water Purifier,Made,B0B7FJNSZR,5545668
Water Purifier,Made,B0BDH9QNPL,712876
Water Purifier,Made,B0CY71PC2K,2281149
Water Purifier,Plus,B09M45XKKF,1032284
Water Purifier,Plus,B0B8TBZFHG,5901093
Water Purifier,Plus,B009DA69KS,617487
Water Purifier,Plus,B0792Y3PCW,913297
Water Purifier,Plus,B0BTSPQHH7,1063120
Water Purifier,Plus,B09MCXCDPT,500625
Water Purifier,Plus,B07PZPN3J9,2385458
Water Purifier,Plus,B0CZB2ZPJK,0
Water Purifier,Plus,B0B8TBZFHG,3989715
Water Purifier,Plus,B009DA69KS,608790
Water Purifier,Plus,B09MCXCDPT,839860
Water Purifier,Plus,B07PZPN3J9,2412930
Water Purifier,Plus,B09M45XKKF,783902
Water Purifier,Plus,B0792Y3PCW,551880
Water Purifier,Plus,B0B8TBZFHG,2976771
Water Purifier,Plus,B07PZPN3J9,2159880
Water Purifier,Plus,B0095S978O,1682588
Water Purifier,Plus,B009DA69KS,502999
Water Purifier,Plus,B09M45XKKF,503937
Water Purifier,Plus,B0B8TBZFHG,3415756
Water Purifier,Plus,B09MCXCDPT,713881
Water Purifier,Plus,B0792Y3PCW,530955
Water Purifier,Plus,B009DA69KS,510224
Water Purifier,Plus,B0095S978O,2400300
Water Purifier,Plus,B07PZPN3J9,2238000
Water Purifier,Plus,B0CJGKDB9W,0
Water Purifier,Plus,B09M45XKKF,799900
Water Purifier,Plus,B009DA69KS,867006
Water Purifier,Plus,B0095S978O,2945200
Water Purifier,Plus,B0B8TBZFHG,4353689
Water Purifier,Plus,B0CVQG6PPD,334829
Water Purifier,Plus,B0BR2L3DS5,1020700
Water Purifier,Plus,B0792Y3PCW,543273
Water Purifier,Plus,B09MCXCDPT,755874
Water Purifier,Plus,B07PZPN3J9,2275300
Water Purifier,Plus,B09M45XKKF,611928
Water Purifier,Plus,B0BR2L3DS5,616165
